seed	vcfsim_pi
2988	0.00453158
2989	0.0108
2990	0.00536789
2991	0.00496632
2992	0.00372
2993	0.00657947
2994	0.00815263
2995	0.00298737
2996	0.0111095
2997	0.00648789
2998	0.00490263
2999	0.00520263
3000	0.00586947
3001	0.00594
3002	0.0159947
3003	0.00522842
3004	0.00482211
3005	0.00694316
3006	0.00381316
3007	0.00544421
3008	0.00831632
3009	0.00682895
3010	0.00366895
3011	0.00846158
3012	0.00493895
3013	0.0128763
3014	0.0110416
3015	0.00783895
3016	0.00715158
3017	0.00619526
3018	0.00810316
3019	0.00578684
3020	0.00613474
3021	0.00537368
3022	0.0118295
3023	0.00381684
3024	0.00397526
3025	0.00583316
3026	0.00578947
3027	0.00311842
3028	0.0145158
3029	0.00873105
3030	0.00534053
3031	0.00223842
3032	0.00473
3033	0.0172947
3034	0.0148547
3035	0.00281895
3036	0.00800158
3037	0.0101568
3038	0.0116811
3039	0.00532842
3040	0.00777684
3041	0.00723842
3042	0.00495737
3043	0.00509895
3044	0.0134774
3045	0.00971316
3046	0.00701895
3047	0.0107042
3048	0.00366368
3049	0.00319421
3050	0.00657368
3051	0.00340211
3052	0.00817579
3053	0.00452947
3054	0.00418316
3055	0.00627211
3056	0.0128158
3057	0.00259105
3058	0.00726842
3059	0.0115521
3060	0.00495421
3061	0.00659632
3062	0.0121626
3063	0.00739789
3064	0.00665158
3065	0.00760684
3066	0.0175242
3067	0.00954316
3068	0.0217989
3069	0.00821526
3070	0.00394789
3071	0.00504368
3072	0.00548421
3073	0.00677105
3074	0.00419211
3075	0.00753632
3076	0.00387474
3077	0.00672053
3078	0.00544579
3079	0.0111295
3080	0.00834263
3081	0.00504053
3082	0.00380368
3083	0.00427474
3084	0.00965526
3085	0.00782947
3086	0.00767632
3087	0.00479211
3088	0.00504579
3089	0.00954632
3090	0.00725421
3091	0.00652158
3092	0.00473316
3093	0.00571368
3094	0.00497053
3095	0.00603105
3096	0.00658684
3097	0.00345684
3098	0.00337105
3099	0.00348895
3100	0.00289579
3101	0.0038
3102	0.00569789
3103	0.00714211
3104	0.00888
3105	0.00645263
3106	0.00560316
3107	0.0100642
3108	0.00214526
3109	0.00517132
3110	0.00289579
3111	0.00550105
3112	0.00877263
3113	0.00258947
3114	0.00692368
3115	0.00320474
3116	0.00774316
3117	0.00865474
3118	0.00736789
3119	0.00439211
3120	0.00661579
3121	0.00546105
3122	0.00319
3123	0.00320947
3124	0.00530842
3125	0.00340421
3126	0.0126879
3127	0.00629
3128	0.00905789
3129	0.00527
3130	0.0103853
3131	0.00546
3132	0.00627579
3133	0.00465842
3134	0.00580526
3135	0.00238105
3136	0.00817316
3137	0.00609895
3138	0.00308895
3139	0.00712895
3140	0.00340474
3141	0.00634421
3142	0.00772263
3143	0.00454105
3144	0.00480474
3145	0.00418368
3146	0.00550211
3147	0.00374632
3148	0.00186474
3149	0.00757526
3150	0.00367684
3151	0.00799263
3152	0.00835684
3153	0.00505684
3154	0.00669
3155	0.00333895
3156	0.00344368
3157	0.00538842
3158	0.00482421
3159	0.00592105
3160	0.00823316
3161	0.00253368
3162	0.00558895
3163	0.00865579
3164	0.0131768
3165	0.00542842
3166	0.0124142
3167	0.00399895
3168	0.00641842
3169	0.00756526
3170	0.00780632
3171	0.00402842
3172	0.00619579
3173	0.00732105
3174	0.00385368
3175	0.00267579
3176	0.0122274
3177	0.00769526
3178	0.00554105
3179	0.00642632
3180	0.00664947
3181	0.00431316
3182	0.00894632
3183	0.00363526
3184	0.00490632
3185	0.0103216
3186	0.00880895
3187	0.00504158
3188	0.00937947
3189	0.00613105
3190	0.00851632
3191	0.00822421
3192	0.01003
3193	0.0126974
3194	0.00362474
3195	0.00728632
3196	0.00435842
3197	0.00287684
3198	0.00778368
3199	0.00486105
3200	0.00565211
3201	0.00296474
3202	0.0100358
3203	0.00550579
3204	0.00654842
3205	0.00614737
3206	0.00837737
3207	0.01449
3208	0.00452
3209	0.00814053
3210	0.00783842
3211	0.00381053
3212	0.00366
3213	0.00682895
3214	0.00326053
3215	0.00332526
3216	0.00765474
3217	0.00817789
3218	0.00537579
3219	0.00409105
3220	0.0100411
3221	0.00305526
3222	0.00782053
3223	0.00388895
3224	0.00607158
3225	0.00550474
3226	0.00393632
3227	0.0145979
3228	0.00427526
3229	0.00657947
3230	0.00557
3231	0.00433105
3232	0.00545
3233	0.00712316
3234	0.00683947
3235	0.0118937
3236	0.00787579
3237	0.00511684
3238	0.00752526
3239	0.0148011
3240	0.00360211
3241	0.00635053
3242	0.0194137
3243	0.00310895
3244	0.00462263
3245	0.00545526
3246	0.0109053
3247	0.00530789
3248	0.00757316
3249	0.00731684
3250	0.00434
3251	0.0110911
3252	0.00449
3253	0.00327895
3254	0.0167595
3255	0.00381632
3256	0.0154442
3257	0.00450526
3258	0.00675053
3259	0.00605263
3260	0.00270105
3261	0.00746211
3262	0.00366895
3263	0.0144921
3264	0.00618947
3265	0.00662789
3266	0.00531789
3267	0.00769684
3268	0.00932158
3269	0.00528158
3270	0.00630632
3271	0.00299158
3272	0.00639158
3273	0.0173211
3274	0.00330263
3275	0.00254053
3276	0.00338895
3277	0.00632105
3278	0.0101589
3279	0.00387
3280	0.00482632
3281	0.00322
3282	0.00948842
3283	0.00973947
3284	0.0104905
3285	0.00592684
3286	0.0179063
3287	0.00332842
3288	0.00475895
3289	0.00569316
3290	0.00883895
3291	0.00915053
3292	0.00818316
3293	0.00295053
3294	0.00592895
3295	0.0103821
3296	0.00519368
3297	0.00622368
3298	0.00482842
3299	0.00625
3300	0.00712368
3301	0.00585474
3302	0.00740632
3303	0.00615368
3304	0.00665368
3305	0.00901526
3306	0.00594158
3307	0.00518842
3308	0.00318316
3309	0.00380579
3310	0.00470789
3311	0.00665158
3312	0.0218616
3313	0.00916947
3314	0.00511158
3315	0.00462526
3316	0.0106863
3317	0.00348105
3318	0.00871632
3319	0.00866632
3320	0.00286263
3321	0.00291947
3322	0.00313947
3323	0.00613789
3324	0.0111389
3325	0.00691263
3326	0.00578737
3327	0.00479316
3328	0.00571842
3329	0.0106847
3330	0.0154584
3331	0.0115553
3332	0.00550895
3333	0.00275947
3334	0.00969737
3335	0.00696474
3336	0.00673158
3337	0.00443842
3338	0.0126411
3339	0.00305263
3340	0.00334684
3341	0.00506895
3342	0.00340632
3343	0.00582632
3344	0.00637421
3345	0.00396789
3346	0.00922105
3347	0.00820053
3348	0.00577684
3349	0.00461053
3350	0.00877
3351	0.00449
3352	0.00503211
3353	0.00286263
3354	0.0147558
3355	0.00668895
3356	0.00560789
3357	0.0209111
3358	0.00344368
3359	0.00540421
3360	0.00788158
3361	0.0162026
3362	0.00462421
3363	0.00483737
3364	0.00435947
3365	0.00344579
3366	0.00570895
3367	0.00822105
3368	0.00450053
3369	0.00387053
3370	0.00884105
3371	0.0129421
3372	0.00517368
3373	0.00412421
3374	0.0120458
3375	0.00776895
3376	0.00487421
3377	0.00284947
3378	0.00696895
3379	0.0169526
3380	0.00296632
3381	0.00781263
3382	0.00594316
3383	0.0137168
3384	0.00317842
3385	0.00867579
3386	0.00400737
3387	0.00695263
3388	0.00473
3389	0.00317474
3390	0.00790316
3391	0.00628211
3392	0.008375
3393	0.00464632
3394	0.0114447
3395	0.00339316
3396	0.00787158
3397	0.0149242
3398	0.00662684
3399	0.00473474
3400	0.00531105
3401	0.00401421
3402	0.00759684
3403	0.00385263
3404	0.00584895
3405	0.00877368
3406	0.00826737
3407	0.00422579
3408	0.00431474
3409	0.0112847
3410	0.00882053
3411	0.00676947
3412	0.00478579
3413	0.00461632
3414	0.00721053
3415	0.00520105
3416	0.0115342
3417	0.01483
3418	0.00558947
3419	0.00902316
3420	0.0102442
3421	0.00453895
3422	0.00420842
3423	0.00614842
3424	0.00874263
3425	0.00365526
3426	0.00739474
3427	0.00652421
3428	0.00392579
3429	0.00455684
3430	0.00997211
3431	0.00482737
3432	0.00515579
3433	0.00550632
3434	0.00886158
3435	0.00801263
3436	0.00424316
3437	0.00511105
3438	0.00215368
3439	0.00229316
3440	0.00679211
3441	0.0137526
3442	0.00755684
3443	0.0108016
3444	0.00316895
3445	0.00357947
3446	0.00497632
3447	0.00397368
3448	0.00538632
3449	0.00397684
3450	0.00496737
3451	0.00437
3452	0.00482737
3453	0.00538789
3454	0.00249421
3455	0.00479316
3456	0.00505316
3457	0.00333421
3458	0.00623842
3459	0.00437632
3460	0.00748526
3461	0.00519053
3462	0.0192553
3463	0.00937263
3464	0.00444474
3465	0.00620947
3466	0.00478316
3467	0.00587316
3468	0.00822947
3469	0.00699
3470	0.00314632
3471	0.0144974
3472	0.0102426
3473	0.00742947
3474	0.00696158
3475	0.00631474
3476	0.00573053
3477	0.00721105
3478	0.00563579
3479	0.00433
3480	0.00618263
3481	0.00733105
3482	0.00342
3483	0.00477
3484	0.0112568
3485	0.0137232
3486	0.00535211
3487	0.00306737
3488	0.0122542
3489	0.00286105
3490	0.00343789
3491	0.0104453
3492	0.00363737
3493	0.00695105
3494	0.00530368
3495	0.00584632
3496	0.00508316
3497	0.00750842
3498	0.00860684
3499	0.00762737
3500	0.00944895
3501	0.00959421
3502	0.00329105
3503	0.00188895
3504	0.00458211
3505	0.00931158
3506	0.00489895
3507	0.00361263
3508	0.00387895
3509	0.00310053
3510	0.0106411
3511	0.00494789
3512	0.00484579
3513	0.00455158
3514	0.00631368
3515	0.00451842
3516	0.00479947
3517	0.00663789
3518	0.0130989
3519	0.00681684
3520	0.00382105
3521	0.00973737
3522	0.0203589
3523	0.00460211
3524	0.00587421
3525	0.00465526
3526	0.00682053
3527	0.00332211
3528	0.00990842
3529	0.00506579
3530	0.00796684
3531	0.00677895
3532	0.00933842
3533	0.0103026
3534	0.00715789
3535	0.00463053
3536	0.00381579
3537	0.00644421
3538	0.00538316
3539	0.00748158
3540	0.00558474
3541	0.00742737
3542	0.00657
3543	0.00734263
3544	0.00560632
3545	0.0123274
3546	0.00553316
3547	0.0114637
3548	0.00831316
3549	0.00369895
3550	0.00437737
3551	0.00973316
3552	0.00865526
3553	0.00324
3554	0.0113232
3555	0.00681158
3556	0.00506947
3557	0.00585842
3558	0.00262579
3559	0.00365421
3560	0.00733474
3561	0.00495632
3562	0.01051
3563	0.00636421
3564	0.00502789
3565	0.00959158
3566	0.00521947
3567	0.00238842
3568	0.00893211
3569	0.00567579
3570	0.00617474
3571	0.00552789
3572	0.00391368
3573	0.00443684
3574	0.00443474
3575	0.00651842
3576	0.00484053
3577	0.00605316
3578	0.00361105
3579	0.0108495
3580	0.00929
3581	0.00657263
3582	0.0129389
3583	0.0176147
3584	0.00763526
3585	0.00660632
3586	0.00428737
3587	0.0102037
3588	0.00334947
3589	0.00752579
3590	0.0200274
3591	0.0101705
3592	0.00439211
3593	0.00424632
3594	0.00817421
3595	0.00236158
3596	0.00564474
3597	0.00605789
3598	0.00452263
3599	0.00445842
3600	0.00395421
3601	0.00687632
3602	0.00647895
3603	0.00336737
3604	0.00634421
3605	0.00674368
3606	0.00495053
3607	0.0129995
3608	0.00807263
3609	0.00742947
3610	0.00513737
3611	0.00797526
3612	0.0110763
3613	0.0119468
3614	0.00840789
3615	0.00621789
3616	0.00623632
3617	0.00807895
3618	0.00286632
3619	0.00183316
3620	0.0119021
3621	0.00498684
3622	0.00383316
3623	0.00590895
3624	0.0115905
3625	0.0184668
3626	0.00787368
3627	0.00623842
3628	0.00786579
3629	0.00462789
3630	0.00612421
3631	0.00347316
3632	0.00472
3633	0.00929263
3634	0.00512105
3635	0.00869947
3636	0.00784053
3637	0.0114805
3638	0.01955
3639	0.00487158
3640	0.00930474
3641	0.0125332
3642	0.00705263
3643	0.00886632
3644	0.00206737
3645	0.00567158
3646	0.00341947
3647	0.00699
3648	0.0146505
3649	0.00686684
3650	0.0135879
3651	0.00790737
3652	0.00214263
3653	0.00607947
3654	0.00591842
3655	0.00821632
3656	0.00690263
3657	0.00459632
3658	0.00648316
3659	0.0177363
3660	0.00952263
3661	0.00846579
3662	0.00372158
3663	0.00644526
3664	0.0144658
3665	0.00448368
3666	0.00233632
3667	0.00729684
3668	0.00350316
3669	0.00488632
3670	0.00592579
3671	0.00588211
3672	0.00694474
3673	0.0131989
3674	0.00578474
3675	0.00448895
3676	0.00656263
3677	0.0102674
3678	0.0131116
3679	0.00349474
3680	0.00944579
3681	0.00378105
3682	0.00507
3683	0.00790737
3684	0.00704053
3685	0.00386105
3686	0.00425947
3687	0.00259684
3688	0.00489421
3689	0.0107753
3690	0.00665158
3691	0.00639105
3692	0.00527579
3693	0.00538684
3694	0.00676
3695	0.0119889
3696	0.00582737
3697	0.00447632
3698	0.00771579
3699	0.00466842
3700	0.00394105
3701	0.00761895
3702	0.00509632
3703	0.00611316
3704	0.00238632
3705	0.00540789
3706	0.00899579
3707	0.00811105
3708	0.0117437
3709	0.00580421
3710	0.00280632
3711	0.0101716
3712	0.00459947
3713	0.00558737
3714	0.00931947
3715	0.00699684
3716	0.00415263
3717	0.00520789
3718	0.00469053
3719	0.0107874
3720	0.00273895
3721	0.00418947
3722	0.00494526
3723	0.00726684
3724	0.00753368
3725	0.00445368
3726	0.00374789
3727	0.00550158
3728	0.00571895
3729	0.00935368
3730	0.00548947
3731	0.0115295
3732	0.00507684
3733	0.00419737
3734	0.00570474
3735	0.00630632
3736	0.00997684
3737	0.0106958
3738	0.00292579
3739	0.00592474
3740	0.00240368
3741	0.0134695
3742	0.00370053
3743	0.00478737
3744	0.00291737
3745	0.0100342
3746	0.0135411
3747	0.00291053
3748	0.00879053
3749	0.0156821
3750	0.0119226
3751	0.00370895
3752	0.00662158
3753	0.00841
3754	0.00697895
3755	0.00594316
3756	0.00547105
3757	0.00298158
3758	0.00888579
3759	0.0164484
3760	0.0157121
3761	0.00937842
3762	0.00831947
3763	0.00711421
3764	0.00493474
3765	0.00383579
3766	0.00766632
3767	0.00322263
3768	0.0147111
3769	0.00892579
3770	0.0144811
3771	0.00197316
3772	0.00349579
3773	0.00708789
3774	0.00830158
3775	0.00633684
3776	0.00526474
3777	0.00658421
3778	0.00481737
3779	0.00377158
3780	0.00230579
3781	0.00759526
3782	0.00831421
3783	0.0127205
3784	0.00577842
3785	0.00615842
3786	0.00283684
3787	0.00713316
3788	0.00402632
3789	0.00349368
3790	0.0107916
3791	0.00968579
3792	0.00610105
3793	0.00294947
3794	0.01356
3795	0.00628842
3796	0.0141368
3797	0.00535947
3798	0.0133332
3799	0.0115616
3800	0.0109532
3801	0.00578158
3802	0.00443842
3803	0.00712842
3804	0.00508263
3805	0.00421474
3806	0.00586579
3807	0.00597684
3808	0.00676053
3809	0.00644474
3810	0.00797526
3811	0.00555842
3812	0.00547842
3813	0.0132884
3814	0.00662105
3815	0.00446421
3816	0.00575053
3817	0.00586789
3818	0.00789053
3819	0.0104511
3820	0.00344579
3821	0.0132226
3822	0.00591263
3823	0.00429
3824	0.00698368
3825	0.00820684
3826	0.00834947
3827	0.00425316
3828	0.00607474
3829	0.00576842
3830	0.00575526
3831	0.00342
3832	0.00792632
3833	0.00441316
3834	0.00535316
3835	0.00483789
3836	0.00219421
3837	0.00541632
3838	0.00910842
3839	0.00735211
3840	0.00656737
3841	0.00459947
3842	0.00588737
3843	0.00785842
3844	0.00314211
3845	0.00493526
3846	0.0100047
3847	0.00608632
3848	0.0139584
3849	0.00334053
3850	0.00764526
3851	0.00530105
3852	0.00827947
3853	0.00251105
3854	0.00690947
3855	0.00445474
3856	0.00808158
3857	0.00651
3858	0.0101453
3859	0.0108353
3860	0.00471421
3861	0.00559947
3862	0.00196684
3863	0.00751842
3864	0.00566
3865	0.00957105
3866	0.00612526
3867	0.00302632
3868	0.00198368
3869	0.00299895
3870	0.00408
3871	0.00594526
3872	0.00973105
3873	0.00493947
3874	0.00775737
3875	0.00487
3876	0.00572789
3877	0.0101063
3878	0.00720158
3879	0.00486579
3880	0.00520684
3881	0.00299737
3882	0.00571263
3883	0.0203721
3884	0.0129205
3885	0.00839263
3886	0.00308053
3887	0.00696842
3888	0.00402368
3889	0.00479368
3890	0.00626
3891	0.00530947
3892	0.00819316
3893	0.0115179
3894	0.00258895
3895	0.00604053
3896	0.00446684
3897	0.00747579
3898	0.00564737
3899	0.00732895
3900	0.00234158
3901	0.00950684
3902	0.00394737
3903	0.00236684
3904	0.00720105
3905	0.00430579
3906	0.00603579
3907	0.00974263
3908	0.00592368
3909	0.00672895
3910	0.00654211
3911	0.00867737
3912	0.0120574
3913	0.00537842
3914	0.00551105
3915	0.00510526
3916	0.00767
3917	0.00286158
3918	0.00255789
3919	0.00569789
3920	0.00212211
3921	0.00387
3922	0.00853105
3923	0.00582368
3924	0.00832737
3925	0.00999263
3926	0.00520895
3927	0.00743789
3928	0.00564474
3929	0.0107768
3930	0.00747789
3931	0.00476211
3932	0.00289895
3933	0.00665947
3934	0.00426211
3935	0.00441789
3936	0.00787947
3937	0.00623579
3938	0.00719316
3939	0.00461632
3940	0.00649211
3941	0.0104295
3942	0.00503684
3943	0.00543
3944	0.00687421
3945	0.00511474
3946	0.00684895
3947	0.00441579
3948	0.00533105
3949	0.00541
3950	0.00259263
3951	0.00362211
3952	0.00253316
3953	0.01199
3954	0.00521947
3955	0.00444105
3956	0.00202211
3957	0.0109163
3958	0.00683263
3959	0.00376737
3960	0.00528526
3961	0.00455842
3962	0.0166737
3963	0.0135179
3964	0.00332158
3965	0.00942632
3966	0.00523895
3967	0.00377316
3968	0.00399632
3969	0.00552421
3970	0.00367895
3971	0.0128137
3972	0.0179426
3973	0.00980053
3974	0.00587895
3975	0.00489895
3976	0.00424895
3977	0.0143805
3978	0.00249526
3979	0.0160974
3980	0.00365211
3981	0.00725316
3982	0.00426316
3983	0.0105368
3984	0.00570789
3985	0.00539
3986	0.0122363
3987	0.00336684
3988	0.00559474
3989	0.0164358
3990	0.00470895
3991	0.00854474
3992	0.0156963
3993	0.00359526
3994	0.00473895
3995	0.00821947
3996	0.00497316
3997	0.0135147
3998	0.00413947
3999	0.00536737
4000	0.0107689
4001	0.00526316
4002	0.00384263
4003	0.00423211
4004	0.00395842
4005	0.00797526
4006	0.0125879
4007	0.00947895
4008	0.00711053
4009	0.00763842
4010	0.00861105
4011	0.00669947
4012	0.00677026
4013	0.00566895
4014	0.00447053
4015	0.00326526
4016	0.00672105
4017	0.0205205
4018	0.00397368
4019	0.00836053
4020	0.00605947
4021	0.00973368
4022	0.00248474
4023	0.00895842
4024	0.0100547
4025	0.00597895
4026	0.00590789
4027	0.00745158
4028	0.0100668
4029	0.00307947
4030	0.00372632
4031	0.0117895
4032	0.00528
4033	0.0101437
4034	0.00490263
4035	0.00521632
4036	0.00977263
4037	0.00309421
4038	0.00387895
4039	0.00659632
4040	0.00675368
4041	0.0116595
4042	0.00843579
4043	0.00392632
4044	0.00412526
4045	0.00214579
4046	0.00999368
4047	0.00774474
4048	0.00255105
4049	0.0165421
4050	0.00690684
4051	0.00319
4052	0.0176095
4053	0.0114911
4054	0.0183605
4055	0.00960263
4056	0.00537421
4057	0.00441947
4058	0.00978
4059	0.00638789
4060	0.0108979
4061	0.00468842
4062	0.00559895
4063	0.00328368
4064	0.00713895
4065	0.00594316
4066	0.00906895
4067	0.00601895
4068	0.00650211
4069	0.00341368
4070	0.00359474
4071	0.00618368
4072	0.00630421
4073	0.00303684
4074	0.00672158
4075	0.0102574
4076	0.00982579
4077	0.00935053
4078	0.00975158
4079	0.00547421
4080	0.0115111
4081	0.00164
4082	0.00609211
4083	0.0125832
4084	0.00434368
4085	0.00333474
4086	0.0198611
4087	0.00616789
4088	0.00875
4089	0.00269526
4090	0.00429421
4091	0.0129689
4092	0.00841632
4093	0.00328158
4094	0.00714105
4095	0.00781737
4096	0.00470053
4097	0.00405105
4098	0.00425789
4099	0.0170632
4100	0.00346105
4101	0.00418
4102	0.00790632
4103	0.00475579
4104	0.00484368
4105	0.00234053
4106	0.00847474
4107	0.00567474
4108	0.00340947
4109	0.00548474
4110	0.00605526
4111	0.00320158
4112	0.00567842
4113	0.00358895
4114	0.00298895
4115	0.00463842
4116	0.00888263
4117	0.00350211
4118	0.00534789
4119	0.00565737
4120	0.00635684
4121	0.00705105
4122	0.0111221
4123	0.00759263
4124	0.0192989
4125	0.0136463
4126	0.00880053
4127	0.00337842
4128	0.00255263
4129	0.00270105
4130	0.00772684
4131	0.00606
4132	0.00335947
4133	0.00553368
4134	0.00452263
4135	0.00717368
4136	0.00412947
4137	0.00514684
4138	0.00424789
4139	0.00371789
4140	0.00364737
4141	0.00524474
4142	0.00496526
4143	0.0240574
4144	0.00718737
4145	0.00253211
4146	0.0182674
4147	0.00624842
4148	0.00802684
4149	0.00850526
4150	0.00383526
4151	0.0114358
4152	0.00270263
4153	0.00376053
4154	0.0142337
4155	0.00692211
4156	0.00668105
4157	0.00673421
4158	0.00696421
4159	0.0117053
4160	0.00557474
4161	0.00943053
4162	0.00715368
4163	0.00843789
4164	0.00290579
4165	0.00638789
4166	0.00537895
4167	0.00322526
4168	0.00577105
4169	0.0119553
4170	0.00423053
4171	0.00543789
4172	0.00389105
4173	0.00719842
4174	0.0119663
4175	0.00923789
4176	0.00625789
4177	0.0059
4178	0.00201789
4179	0.00533158
4180	0.00503053
4181	0.00525053
4182	0.00429684
4183	0.00811842
4184	0.00584632
4185	0.00424895
4186	0.00289737
4187	0.00339263
4188	0.00664947
4189	0.00595263
4190	0.00668684
4191	0.00256947
4192	0.00446421
4193	0.00865421
4194	0.00477737
4195	0.00319947
4196	0.00507211
4197	0.00370105
4198	0.00425842
4199	0.00342789
4200	0.00191842
4201	0.00822368
4202	0.01077
4203	0.00887947
4204	0.00494947
4205	0.00828526
4206	0.00521684
4207	0.00484053
4208	0.00850474
4209	0.00308421
4210	0.00647737
4211	0.00488105
4212	0.00588895
4213	0.00934474
4214	0.0197853
4215	0.00680421
4216	0.00607632
4217	0.00979263
4218	0.00580632
4219	0.00415105
4220	0.00498368
4221	0.0109784
4222	0.00234526
4223	0.00672895
4224	0.00454316
4225	0.00456053
4226	0.00805105
4227	0.00816263
4228	0.0104474
4229	0.00483526
4230	0.00507105
4231	0.00803737
4232	0.00386053
4233	0.00449
4234	0.00534474
4235	0.00919842
4236	0.00444789
4237	0.00404421
4238	0.00361211
4239	0.00408
4240	0.00614789
4241	0.0282205
4242	0.00780211
4243	0.00313789
4244	0.00502053
4245	0.0109026
4246	0.00762368
4247	0.00583684
4248	0.00696579
4249	0.00306526
4250	0.00305105
4251	0.00769105
4252	0.00612895
4253	0.00785895
4254	0.00446263
4255	0.00996474
4256	0.00250632
4257	0.00450842
4258	0.00365368
4259	0.00566737
4260	0.00660526
4261	0.00713316
4262	0.00434895
4263	0.00662895
4264	0.00700842
4265	0.00365526
4266	0.00634737
4267	0.00305368
4268	0.00954526
4269	0.00626421
4270	0.00352105
4271	0.0100847
4272	0.00482
4273	0.00857947
4274	0.00667684
4275	0.00806158
4276	0.0102895
4277	0.00710316
4278	0.00619211
4279	0.00968053
4280	0.00445842
4281	0.00420474
4282	0.00831526
4283	0.00357526
4284	0.00273158
4285	0.00398421
4286	0.00613895
4287	0.00843
4288	0.00564684
4289	0.00609737
4290	0.0133463
4291	0.00325842
4292	0.00688105
4293	0.0117447
4294	0.00877737
4295	0.00485842
4296	0.00643053
4297	0.00733105
4298	0.00819211
4299	0.00559263
4300	0.00537895
4301	0.00745474
4302	0.00531947
4303	0.00446158
4304	0.00374789
4305	0.00366947
4306	0.00284632
4307	0.00533789
4308	0.00731474
4309	0.00573789
4310	0.00927421
4311	0.00690368
4312	0.00509316
4313	0.0139426
4314	0.00815632
4315	0.00581263
4316	0.00351158
4317	0.00246632
4318	0.00536421
4319	0.00670842
4320	0.00641947
4321	0.00880842
4322	0.00779
4323	0.01095
4324	0.00488842
4325	0.00956474
4326	0.00694211
4327	0.00647947
4328	0.00437789
4329	0.00788421
4330	0.00754842
4331	0.0146984
4332	0.00517421
4333	0.00543474
4334	0.00728421
4335	0.00502526
4336	0.00526579
4337	0.00364947
4338	0.00685263
4339	0.0110426
4340	0.00673421
4341	0.00611158
4342	0.00441421
4343	0.00440053
4344	0.00320105
4345	0.0117442
4346	0.00472105
4347	0.00903684
4348	0.00540789
4349	0.00457474
4350	0.00664684
4351	0.00395316
4352	0.00661632
4353	0.00472684
4354	0.00545368
4355	0.00204474
4356	0.00350158
4357	0.00344105
4358	0.00809842
4359	0.00667421
4360	0.00848263
4361	0.00240158
4362	0.00512
4363	0.00645895
4364	0.00614684
4365	0.00514053
4366	0.00502158
4367	0.00856421
4368	0.00769474
4369	0.00652474
4370	0.00666895
4371	0.00538316
4372	0.00697737
4373	0.00777632
4374	0.00472632
4375	0.00530737
4376	0.00594211
4377	0.00537158
4378	0.00535211
4379	0.00312105
4380	0.0102516
4381	0.00415211
4382	0.00309158
4383	0.00534947
4384	0.00597316
4385	0.00591316
4386	0.0111579
4387	0.0126579
4388	0.00289895
4389	0.00841211
4390	0.00560474
4391	0.00454158
4392	0.00453895
4393	0.00664263
4394	0.0146926
4395	0.00864632
4396	0.0133121
4397	0.00316368
4398	0.00691
4399	0.00397632
4400	0.0157921
4401	0.00332895
4402	0.00417579
4403	0.00408526
4404	0.00316842
4405	0.0118405
4406	0.00407789
4407	0.00443316
4408	0.00241895
4409	0.00358579
4410	0.00730737
4411	0.00609842
4412	0.0105053
4413	0.00563947
4414	0.00494211
4415	0.00922684
4416	0.00617684
4417	0.0134258
4418	0.00622474
4419	0.00819684
4420	0.0202363
4421	0.0113453
4422	0.00596737
4423	0.00671421
4424	0.00638
4425	0.00841
4426	0.00282474
4427	0.00828211
4428	0.01298
4429	0.0142095
4430	0.00722789
4431	0.00836789
4432	0.00624632
4433	0.00501632
4434	0.00675
4435	0.00360737
4436	0.0141274
4437	0.00674526
4438	0.00834211
4439	0.00573211
4440	0.0105084
4441	0.00959105
4442	0.00424316
4443	0.00761895
4444	0.00916158
4445	0.00580211
4446	0.0023
4447	0.00316158
4448	0.00334474
4449	0.00236158
4450	0.00441789
4451	0.00280737
4452	0.00928684
4453	0.00387632
4454	0.00941474
4455	0.00274947
4456	0.00357263
4457	0.00532895
4458	0.00650947
4459	0.00473368
4460	0.00558105
4461	0.0108916
4462	0.00724632
4463	0.00660421
4464	0.00554316
4465	0.00505526
4466	0.00493632
4467	0.00742316
4468	0.00265
4469	0.00293158
4470	0.00555211
4471	0.00568
4472	0.00334684
4473	0.0148126
4474	0.0112668
4475	0.00497211
4476	0.00558368
4477	0.0134458
4478	0.00882632
4479	0.00627368
4480	0.00355947
4481	0.00617053
4482	0.00390421
4483	0.02194
4484	0.00431105
4485	0.0121132
4486	0.00373053
4487	0.00590053
4488	0.00587
4489	0.00270842
4490	0.00398
4491	0.00574368
4492	0.00539474
4493	0.00424263
4494	0.0129058
4495	0.00458789
4496	0.00697
4497	0.0108558
4498	0.00359474
4499	0.00392158
4500	0.00773632
4501	0.00631895
4502	0.0168389
4503	0.0118684
4504	0.0117116
4505	0.00654421
4506	0.00836947
4507	0.0162416
4508	0.00996474
4509	0.00574
4510	0.00503842
4511	0.00583105
4512	0.00467263
4513	0.00896053
4514	0.00467579
4515	0.0108284
4516	0.0107037
4517	0.0158068
4518	0.0125126
4519	0.0141763
4520	0.00509158
4521	0.00604368
4522	0.00301632
4523	0.0112874
4524	0.00786053
4525	0.00962737
4526	0.00180053
4527	0.00554474
4528	0.00453474
4529	0.00424842
4530	0.00351263
4531	0.00219632
4532	0.00300947
4533	0.00539789
4534	0.00580579
4535	0.00923368
4536	0.00502263
4537	0.0105
4538	0.00340105
4539	0.0108505
4540	0.00666737
4541	0.0116032
4542	0.00444368
4543	0.00810579
4544	0.00614211
4545	0.0126189
4546	0.00585368
4547	0.00537474
4548	0.00204053
4549	0.00367
4550	0.00849526
